,Country,Date/Time,topic
432,Cambodia,9/6/13 0:00,topic2
433,Cambodia,9/6/13 0:00,topic2
434,Cambodia,9/9/13 0:00,topic1
435,Cambodia,9/10/13 0:00,topic1
451,Cambodia,9/12/13 0:00,topic2
473,Cambodia,9/13/13 0:00,topic2
444,Cambodia,9/16/13 0:00,topic1
445,Cambodia,9/16/13 0:00,topic1
441,Cambodia,9/20/13 0:00,topic2
440,Cambodia,9/20/13 0:00,topic4
458,Cambodia,9/23/13 0:00,topic1
459,Cambodia,9/24/13 0:00,topic2
460,Cambodia,9/27/13 0:00,topic4
461,Cambodia,9/30/13 0:00,topic4
462,Cambodia,10/4/13 0:00,topic4
450,Cambodia,10/10/13 0:00,topic4
438,Cambodia,10/23/13 0:00,topic2
463,Cambodia,10/25/13 0:00,topic2
464,Cambodia,10/30/13 0:00,topic7
465,Cambodia,11/4/13 0:00,topic6
466,Cambodia,11/8/13 0:00,topic4
443,Cambodia,11/11/13 0:00,topic6
472,Cambodia,11/12/13 0:00,topic7
436,Cambodia,11/15/13 0:00,topic4
455,Cambodia,12/4/13 0:00,topic4
456,Cambodia,12/18/13 0:00,topic4
452,Cambodia,12/19/13 0:00,topic2
447,Cambodia,12/30/13 0:00,topic2
467,Cambodia,6/16/14 0:00,topic2
425,Cambodia,7/15/14 0:00,topic1
468,Cambodia,7/17/14 0:00,topic1
424,Cambodia,7/22/14 0:00,topic1
422,Cambodia,7/30/14 0:00,topic2
469,Cambodia,8/7/14 0:00,topic2
470,Cambodia,8/22/14 0:00,topic4
423,Cambodia,11/26/14 0:00,topic4
426,Cambodia,12/18/14 0:00,topic6
482,Cameroon,7/17/13 0:00,topic2
485,Cameroon,7/26/13 0:00,topic4
489,Cameroon,9/30/13 0:00,topic2
483,Cameroon,10/18/13 0:00,topic2
484,Cameroon,11/13/13 0:00,topic4
474,Cameroon,10/24/13 0:00,topic2
488,Cameroon,12/4/13 0:00,topic7
486,Cameroon,12/19/13 0:00,topic2
487,Cameroon,12/31/13 0:00,topic4
490,Cameroon,7/28/14 0:00,topic2
476,Cameroon,7/30/14 0:00,topic6
492,Cameroon,8/7/14 0:00,topic2
491,Cameroon,8/7/14 0:00,topic7
493,Cameroon,8/15/14 0:00,topic2
475,Cameroon,8/28/14 0:00,topic2
481,Cameroon,9/9/14 0:00,topic2
478,Cameroon,10/7/14 0:00,topic2
477,Cameroon,10/7/14 0:00,topic6
480,Cameroon,10/14/14 0:00,topic4
494,Cameroon,10/20/14 0:00,topic2
479,Cameroon,12/2/14 0:00,topic2
495,Cameroon,12/12/14 0:00,topic2
497,Cape Verde,8/15/13 0:00,topic4
498,Cape Verde,11/24/14 0:00,topic2
496,Cape Verde,12/17/14 0:00,topic4
675,Central African Republic,8/15/14 0:00,topic4
676,Central African Republic,12/5/14 0:00,topic2
677,Central African Republic,12/5/14 0:00,topic2
678,Central African Republic,12/8/14 0:00,topic2
679,Central African Republic,12/8/14 0:00,topic2
680,Central African Republic,12/8/14 0:00,topic2
682,Chad,7/18/13 0:00,topic2
683,Chad,7/18/13 0:00,topic2
684,Chad,9/5/13 0:00,topic6
686,Chad,9/13/13 0:00,topic6
687,Chad,9/27/13 0:00,topic2
688,Chad,10/24/13 0:00,topic2
685,Chad,11/22/13 0:00,topic4
681,Chad,5/20/14 0:00,topic2
689,Chad,6/25/13 0:00,topic7
690,Chad,6/27/13 0:00,topic2
691,Chad,8/14/13 0:00,topic7
689,Sudan,6/25/13 0:00,topic7
690,Sudan,6/27/13 0:00,topic2
691,Sudan,8/14/13 0:00,topic7
695,Chile,6/27/13 0:00,topic7
696,Chile,6/28/13 0:00,topic2
697,Chile,7/12/13 0:00,topic4
703,Chile,7/29/13 0:00,topic2
701,Chile,7/31/13 0:00,topic2
704,Chile,7/31/13 0:00,topic4
698,Chile,9/6/13 0:00,topic4
699,Chile,9/9/13 0:00,topic2
700,Chile,9/11/13 0:00,topic2
705,Chile,9/24/13 0:00,topic2
706,Chile,11/8/13 0:00,topic4
702,Chile,11/18/13 0:00,topic2
707,Chile,8/22/14 0:00,topic2
694,Chile,9/9/14 0:00,topic4
708,Chile,9/11/14 0:00,topic2
693,Chile,11/4/14 0:00,topic2
692,Chile,11/25/14 0:00,topic2
740,China,6/24/13 0:00,topic4
758,China,6/26/13 0:00,topic2
742,China,6/27/13 0:00,topic2
741,China,6/27/13 0:00,topic4
743,China,6/28/13 0:00,topic2
744,China,6/28/13 0:00,topic4
745,China,7/1/13 0:00,topic2
747,China,7/10/13 0:00,topic2
746,China,7/10/13 0:00,topic7
825,China,7/11/13 0:00,topic7
826,China,7/15/13 0:00,topic4
748,China,7/16/13 0:00,topic4
749,China,7/17/13 0:00,topic4
778,China,7/24/13 0:00,topic7
771,China,7/25/13 0:00,topic2
775,China,7/31/13 0:00,topic2
750,China,8/12/13 0:00,topic4
751,China,8/12/13 0:00,topic7
752,China,8/13/13 0:00,topic2
753,China,8/13/13 0:00,topic2
779,China,8/14/13 0:00,topic4
781,China,8/15/13 0:00,topic1
780,China,8/15/13 0:00,topic4
754,China,9/5/13 0:00,topic7
755,China,9/9/13 0:00,topic2
756,China,9/10/13 0:00,topic2
757,China,9/10/13 0:00,topic4
782,China,9/24/13 0:00,topic2
783,China,10/4/13 0:00,topic4
772,China,10/8/13 0:00,topic4
776,China,10/9/13 0:00,topic2
777,China,10/9/13 0:00,topic2
764,China,10/11/13 0:00,topic4
785,China,10/16/13 0:00,topic4
786,China,10/16/13 0:00,topic4
784,China,10/16/13 0:00,topic7
761,China,10/17/13 0:00,topic2
760,China,10/17/13 0:00,topic4
762,China,10/23/13 0:00,topic4
787,China,10/25/13 0:00,topic2
759,China,10/31/13 0:00,topic2
788,China,11/4/13 0:00,topic2
789,China,11/6/13 0:00,topic2
763,China,11/13/13 0:00,topic1
765,China,11/18/13 0:00,topic8
773,China,11/19/13 0:00,topic4
766,China,11/25/13 0:00,topic2
767,China,11/25/13 0:00,topic2
768,China,12/30/13 0:00,topic2
769,China,12/30/13 0:00,topic2
770,China,12/30/13 0:00,topic6
774,China,12/31/13 0:00,topic2
715,China,5/14/14 0:00,topic2
716,China,5/14/14 0:00,topic2
714,China,5/21/14 0:00,topic2
790,China,5/22/14 0:00,topic2
791,China,5/23/14 0:00,topic2
792,China,6/5/14 0:00,topic2
793,China,6/5/14 0:00,topic2
794,China,6/6/14 0:00,topic2
795,China,6/16/14 0:00,topic2
734,China,6/17/14 0:00,topic2
735,China,6/17/14 0:00,topic4
796,China,6/19/14 0:00,topic2
797,China,6/19/14 0:00,topic2
798,China,6/20/14 0:00,topic4
799,China,6/23/14 0:00,topic2
722,China,7/2/14 0:00,topic2
723,China,7/2/14 0:00,topic2
800,China,7/7/14 0:00,topic2
801,China,7/7/14 0:00,topic2
736,China,7/8/14 0:00,topic4
721,China,7/9/14 0:00,topic4
803,China,7/10/14 0:00,topic1
802,China,7/10/14 0:00,topic2
718,China,7/16/14 0:00,topic7
804,China,7/21/14 0:00,topic4
805,China,7/21/14 0:00,topic4
711,China,7/23/14 0:00,topic4
712,China,7/23/14 0:00,topic4
806,China,7/28/14 0:00,topic4
710,China,7/30/14 0:00,topic2
807,China,8/1/14 0:00,topic2
809,China,8/4/14 0:00,topic2
808,China,8/4/14 0:00,topic4
737,China,8/5/14 0:00,topic2
717,China,8/6/14 0:00,topic2
726,China,8/12/14 0:00,topic6
739,China,8/14/14 0:00,topic4
731,China,8/19/14 0:00,topic2
732,China,8/19/14 0:00,topic2
733,China,8/19/14 0:00,topic2
810,China,8/29/14 0:00,topic4
728,China,9/2/14 0:00,topic4
724,China,9/23/14 0:00,topic2
725,China,9/23/14 0:00,topic4
727,China,10/7/14 0:00,topic2
709,China,10/9/14 0:00,topic2
719,China,10/15/14 0:00,topic4
720,China,10/15/14 0:00,topic4
811,China,10/16/14 0:00,topic1
813,China,10/20/14 0:00,topic1
812,China,10/20/14 0:00,topic2
730,China,10/21/14 0:00,topic2
713,China,10/22/14 0:00,topic2
814,China,10/27/14 0:00,topic4
815,China,11/14/14 0:00,topic4
816,China,11/17/14 0:00,topic1
817,China,12/1/14 0:00,topic2
818,China,12/1/14 0:00,topic2
819,China,12/1/14 0:00,topic4
820,China,12/1/14 0:00,topic6
729,China,12/2/14 0:00,topic2
821,China,12/8/14 0:00,topic4
822,China,12/11/14 0:00,topic2
823,China,12/11/14 0:00,topic2
824,China,12/11/14 0:00,topic2
738,China,12/18/14 0:00,topic6
827,China,10/23/13 0:00,topic2
827,India,10/23/13 0:00,topic2
858,Colombia,6/24/13 0:00,topic2
859,Colombia,6/27/13 0:00,topic1
860,Colombia,6/27/13 0:00,topic2
861,Colombia,6/28/13 0:00,topic2
862,Colombia,6/28/13 0:00,topic2
863,Colombia,7/2/13 0:00,topic1
920,Colombia,7/12/13 0:00,topic2
864,Colombia,7/17/13 0:00,topic2
880,Colombia,7/29/13 0:00,topic2
921,Colombia,7/31/13 0:00,topic2
922,Colombia,7/31/13 0:00,topic2
923,Colombia,7/31/13 0:00,topic2
924,Colombia,7/31/13 0:00,topic4
865,Colombia,8/12/13 0:00,topic2
866,Colombia,8/12/13 0:00,topic2
867,Colombia,8/12/13 0:00,topic2
887,Colombia,8/15/13 0:00,topic2
868,Colombia,9/5/13 0:00,topic4
869,Colombia,9/6/13 0:00,topic2
871,Colombia,9/9/13 0:00,topic2
870,Colombia,9/9/13 0:00,topic4
878,Colombia,9/16/13 0:00,topic2
888,Colombia,9/24/13 0:00,topic2
882,Colombia,10/10/13 0:00,topic2
889,Colombia,10/14/13 0:00,topic1
890,Colombia,10/14/13 0:00,topic2
872,Colombia,10/17/13 0:00,topic2
873,Colombia,10/23/13 0:00,topic4
891,Colombia,10/24/13 0:00,topic2
881,Colombia,11/7/13 0:00,topic2
875,Colombia,11/13/13 0:00,topic2
874,Colombia,11/13/13 0:00,topic4
879,Colombia,11/18/13 0:00,topic4
886,Colombia,11/20/13 0:00,topic2
884,Colombia,11/21/13 0:00,topic2
876,Colombia,11/22/13 0:00,topic2
877,Colombia,12/2/13 0:00,topic2
885,Colombia,12/4/13 0:00,topic2
883,Colombia,12/19/13 0:00,topic2
837,Colombia,5/14/14 0:00,topic2
892,Colombia,5/16/14 0:00,topic2
893,Colombia,5/16/14 0:00,topic2
845,Colombia,5/20/14 0:00,topic2
835,Colombia,5/21/14 0:00,topic2
894,Colombia,5/23/14 0:00,topic2
895,Colombia,6/5/14 0:00,topic2
896,Colombia,6/5/14 0:00,topic2
897,Colombia,6/6/14 0:00,topic2
898,Colombia,6/6/14 0:00,topic2
899,Colombia,6/16/14 0:00,topic2
852,Colombia,6/17/14 0:00,topic2
900,Colombia,6/20/14 0:00,topic2
832,Colombia,6/25/14 0:00,topic4
853,Colombia,7/8/14 0:00,topic2
841,Colombia,7/9/14 0:00,topic1
901,Colombia,7/21/14 0:00,topic2
902,Colombia,7/28/14 0:00,topic7
903,Colombia,8/4/14 0:00,topic2
854,Colombia,8/5/14 0:00,topic2
904,Colombia,8/7/14 0:00,topic1
846,Colombia,8/12/14 0:00,topic2
847,Colombia,8/12/14 0:00,topic2
839,Colombia,8/13/14 0:00,topic2
838,Colombia,8/13/14 0:00,topic7
905,Colombia,8/15/14 0:00,topic7
851,Colombia,8/19/14 0:00,topic4
906,Colombia,8/22/14 0:00,topic1
907,Colombia,8/25/14 0:00,topic2
842,Colombia,8/26/14 0:00,topic2
828,Colombia,8/27/14 0:00,topic2
829,Colombia,8/27/14 0:00,topic2
908,Colombia,8/29/14 0:00,topic2
849,Colombia,9/2/14 0:00,topic2
909,Colombia,9/11/14 0:00,topic2
910,Colombia,9/12/14 0:00,topic2
912,Colombia,9/12/14 0:00,topic2
911,Colombia,9/12/14 0:00,topic4
913,Colombia,9/19/14 0:00,topic2
914,Colombia,9/29/14 0:00,topic2
848,Colombia,10/7/14 0:00,topic2
840,Colombia,10/8/14 0:00,topic2
833,Colombia,10/22/14 0:00,topic2
834,Colombia,10/22/14 0:00,topic4
915,Colombia,10/31/14 0:00,topic2
855,Colombia,11/4/14 0:00,topic2
916,Colombia,11/17/14 0:00,topic2
843,Colombia,11/25/14 0:00,topic2
844,Colombia,11/25/14 0:00,topic4
830,Colombia,11/26/14 0:00,topic2
831,Colombia,11/26/14 0:00,topic2
917,Colombia,12/1/14 0:00,topic2
850,Colombia,12/2/14 0:00,topic2
918,Colombia,12/4/14 0:00,topic2
919,Colombia,12/11/14 0:00,topic2
836,Colombia,12/17/14 0:00,topic2
856,Colombia,12/18/14 0:00,topic4
857,Colombia,12/30/14 0:00,topic2
925,Democratic Republic of the Congo,9/12/13 0:00,topic2
928,Ivory Coast,7/24/13 0:00,topic1
929,Ivory Coast,7/24/13 0:00,topic2
927,Ivory Coast,8/1/13 0:00,topic2
926,Ivory Coast,10/17/13 0:00,topic2
930,Ivory Coast,10/25/13 0:00,topic4
931,Ivory Coast,7/14/14 0:00,topic4
932,Ivory Coast,12/1/14 0:00,topic2
933,Croatia,12/3/13 0:00,topic4
938,Cuba,7/29/13 0:00,topic4
939,Cuba,10/8/13 0:00,topic4
941,Cuba,10/25/13 0:00,topic6
942,Cuba,10/30/13 0:00,topic7
937,Cuba,12/2/13 0:00,topic4
940,Cuba,12/31/13 0:00,topic2
934,Cuba,5/20/14 0:00,topic4
943,Cuba,6/19/14 0:00,topic2
944,Cuba,12/8/14 0:00,topic2
935,Cuba,12/18/14 0:00,topic4
936,Cuba,12/31/14 0:00,topic2
958,North Korea,6/24/13 0:00,topic2
959,North Korea,7/17/13 0:00,topic4
963,North Korea,7/26/13 0:00,topic4
960,North Korea,8/9/13 0:00,topic7
968,North Korea,10/9/13 0:00,topic2
961,North Korea,10/11/13 0:00,topic2
969,North Korea,10/24/13 0:00,topic4
965,North Korea,11/7/13 0:00,topic4
970,North Korea,11/8/13 0:00,topic2
962,North Korea,11/22/13 0:00,topic2
964,North Korea,11/29/13 0:00,topic4
966,North Korea,12/3/13 0:00,topic4
967,North Korea,12/4/13 0:00,topic4
956,North Korea,7/2/14 0:00,topic2
955,North Korea,7/9/14 0:00,topic4
971,North Korea,7/10/14 0:00,topic2
972,North Korea,7/21/14 0:00,topic2
973,North Korea,8/25/14 0:00,topic8
954,North Korea,8/27/14 0:00,topic8
957,North Korea,11/25/14 0:00,topic2
974,North Korea,8/1/13 0:00,topic2
975,North Korea,10/10/13 0:00,topic2
978,North Korea,6/24/14 0:00,topic7
977,North Korea,10/8/14 0:00,topic2
976,North Korea,10/10/14 0:00,topic1
979,North Korea,11/14/14 0:00,topic1
988,Republic of the Congo,6/24/13 0:00,topic2
989,Republic of the Congo,6/27/13 0:00,topic4
990,Republic of the Congo,6/27/13 0:00,topic8
991,Republic of the Congo,6/28/13 0:00,topic2
1090,Republic of the Congo,7/10/13 0:00,topic4
992,Republic of the Congo,7/11/13 0:00,topic2
993,Republic of the Congo,7/12/13 0:00,topic2
994,Republic of the Congo,7/15/13 0:00,topic2
995,Republic of the Congo,7/15/13 0:00,topic4
996,Republic of the Congo,7/15/13 0:00,topic4
997,Republic of the Congo,7/16/13 0:00,topic2
998,Republic of the Congo,7/16/13 0:00,topic2
999,Republic of the Congo,7/18/13 0:00,topic4
1044,Republic of the Congo,7/24/13 0:00,topic2
1022,Republic of the Congo,7/26/13 0:00,topic2
1026,Republic of the Congo,7/29/13 0:00,topic4
1000,Republic of the Congo,8/12/13 0:00,topic2
1001,Republic of the Congo,8/12/13 0:00,topic7
1048,Republic of the Congo,8/14/13 0:00,topic2
1011,Republic of the Congo,8/27/13 0:00,topic2
1012,Republic of the Congo,8/27/13 0:00,topic2
1010,Republic of the Congo,8/27/13 0:00,topic4
1003,Republic of the Congo,9/5/13 0:00,topic2
1002,Republic of the Congo,9/5/13 0:00,topic4
1004,Republic of the Congo,9/6/13 0:00,topic2
1005,Republic of the Congo,9/9/13 0:00,topic2
1006,Republic of the Congo,9/9/13 0:00,topic4
1007,Republic of the Congo,9/10/13 0:00,topic4
1008,Republic of the Congo,9/11/13 0:00,topic2
1045,Republic of the Congo,9/13/13 0:00,topic2
1046,Republic of the Congo,9/13/13 0:00,topic2
1047,Republic of the Congo,9/13/13 0:00,topic2
1025,Republic of the Congo,9/16/13 0:00,topic2
1032,Republic of the Congo,9/19/13 0:00,topic2
1020,Republic of the Congo,9/20/13 0:00,topic2
1021,Republic of the Congo,9/20/13 0:00,topic2
1050,Republic of the Congo,9/23/13 0:00,topic2
1049,Republic of the Congo,9/23/13 0:00,topic4
1051,Republic of the Congo,9/26/13 0:00,topic2
1052,Republic of the Congo,9/26/13 0:00,topic2
1053,Republic of the Congo,9/27/13 0:00,topic2
1054,Republic of the Congo,9/27/13 0:00,topic2
1055,Republic of the Congo,10/4/13 0:00,topic1
1056,Republic of the Congo,10/4/13 0:00,topic1
1037,Republic of the Congo,10/8/13 0:00,topic2
1057,Republic of the Congo,10/14/13 0:00,topic2
1058,Republic of the Congo,10/16/13 0:00,topic2
1059,Republic of the Congo,10/16/13 0:00,topic2
1016,Republic of the Congo,10/17/13 0:00,topic2
1013,Republic of the Congo,10/18/13 0:00,topic2
1014,Republic of the Congo,10/18/13 0:00,topic2
1015,Republic of the Congo,10/18/13 0:00,topic4
1017,Republic of the Congo,10/23/13 0:00,topic1
1060,Republic of the Congo,10/25/13 0:00,topic2
1061,Republic of the Congo,10/25/13 0:00,topic2
1062,Republic of the Congo,10/30/13 0:00,topic2
1063,Republic of the Congo,10/30/13 0:00,topic2
1009,Republic of the Congo,10/31/13 0:00,topic1
1064,Republic of the Congo,11/4/13 0:00,topic1
1066,Republic of the Congo,11/5/13 0:00,topic1
1065,Republic of the Congo,11/5/13 0:00,topic2
1067,Republic of the Congo,11/5/13 0:00,topic2
1069,Republic of the Congo,11/5/13 0:00,topic2
1070,Republic of the Congo,11/5/13 0:00,topic2
1068,Republic of the Congo,11/5/13 0:00,topic4
1071,Republic of the Congo,11/6/13 0:00,topic1
1031,Republic of the Congo,11/7/13 0:00,topic2
1072,Republic of the Congo,11/8/13 0:00,topic4
1024,Republic of the Congo,11/11/13 0:00,topic1
1038,Republic of the Congo,11/12/13 0:00,topic2
1018,Republic of the Congo,11/13/13 0:00,topic2
1019,Republic of the Congo,11/13/13 0:00,topic4
1033,Republic of the Congo,11/21/13 0:00,topic2
1023,Republic of the Congo,11/29/13 0:00,topic2
1034,Republic of the Congo,12/3/13 0:00,topic2
1035,Republic of the Congo,12/3/13 0:00,topic2
1036,Republic of the Congo,12/3/13 0:00,topic2
1042,Republic of the Congo,12/4/13 0:00,topic8
1043,Republic of the Congo,12/18/13 0:00,topic2
1027,Republic of the Congo,12/30/13 0:00,topic1
1028,Republic of the Congo,12/30/13 0:00,topic2
1029,Republic of the Congo,12/30/13 0:00,topic2
1030,Republic of the Congo,12/30/13 0:00,topic2
1039,Republic of the Congo,12/31/13 0:00,topic2
1040,Republic of the Congo,12/31/13 0:00,topic2
1041,Republic of the Congo,12/31/13 0:00,topic2
1073,Republic of the Congo,5/23/14 0:00,topic2
1074,Republic of the Congo,6/6/14 0:00,topic2
1075,Republic of the Congo,7/17/14 0:00,topic2
980,Republic of the Congo,7/23/14 0:00,topic2
981,Republic of the Congo,7/23/14 0:00,topic2
983,Republic of the Congo,8/6/14 0:00,topic2
1076,Republic of the Congo,8/7/14 0:00,topic4
1077,Republic of the Congo,8/15/14 0:00,topic2
1078,Republic of the Congo,8/22/14 0:00,topic6
985,Republic of the Congo,9/2/14 0:00,topic2
984,Republic of the Congo,9/2/14 0:00,topic4
1079,Republic of the Congo,10/16/14 0:00,topic2
1080,Republic of the Congo,10/16/14 0:00,topic2
1081,Republic of the Congo,10/20/14 0:00,topic2
1082,Republic of the Congo,10/20/14 0:00,topic2
1083,Republic of the Congo,10/20/14 0:00,topic4
982,Republic of the Congo,10/22/14 0:00,topic2
1084,Republic of the Congo,11/3/14 0:00,topic2
987,Republic of the Congo,11/4/14 0:00,topic2
1085,Republic of the Congo,11/24/14 0:00,topic2
986,Republic of the Congo,12/2/14 0:00,topic2
1086,Republic of the Congo,12/4/14 0:00,topic2
1087,Republic of the Congo,12/5/14 0:00,topic4
1088,Republic of the Congo,12/8/14 0:00,topic2
1089,Republic of the Congo,12/11/14 0:00,topic2
1091,Republic of the Congo,6/24/13 0:00,topic4
1092,Republic of the Congo,7/1/13 0:00,topic2
1093,Republic of the Congo,10/24/13 0:00,topic2
1094,Republic of the Congo,11/5/13 0:00,topic2
1095,Republic of the Congo,6/6/14 0:00,topic4
1097,Republic of the Congo,8/15/13 0:00,topic4
1098,Republic of the Congo,11/4/13 0:00,topic2
1099,Republic of the Congo,11/4/13 0:00,topic2
1100,Republic of the Congo,11/4/13 0:00,topic2
1101,Republic of the Congo,11/5/13 0:00,topic2
1096,Republic of the Congo,11/7/13 0:00,topic2
1102,Republic of the Congo,11/8/13 0:00,topic2
1103,Republic of the Congo,11/8/13 0:00,topic2
1091,Rwanda,6/24/13 0:00,topic4
1092,Rwanda,7/1/13 0:00,topic2
1093,Rwanda,10/24/13 0:00,topic2
1094,Rwanda,11/5/13 0:00,topic2
1095,Rwanda,6/6/14 0:00,topic4
1097,Rwanda,8/15/13 0:00,topic4
1098,Rwanda,11/4/13 0:00,topic2
1099,Rwanda,11/4/13 0:00,topic2
1100,Rwanda,11/4/13 0:00,topic2
1101,Rwanda,11/5/13 0:00,topic2
1096,Rwanda,11/7/13 0:00,topic2
1102,Rwanda,11/8/13 0:00,topic2
1103,Rwanda,11/8/13 0:00,topic2
1112,Republic of the Congo,7/30/13 0:00,topic2
1110,Republic of the Congo,7/31/13 0:00,topic2
1113,Republic of the Congo,7/31/13 0:00,topic2
1111,Republic of the Congo,8/1/13 0:00,topic2
1114,Republic of the Congo,11/20/13 0:00,topic2
1115,Republic of the Congo,10/31/14 0:00,topic2
1106,Republic of the Congo,11/18/14 0:00,topic4
1116,Republic of the Congo,12/12/14 0:00,topic2
1117,Republic of the Congo,12/15/14 0:00,topic2
1107,Republic of the Congo,12/16/14 0:00,topic4
1108,Republic of the Congo,12/16/14 0:00,topic4
1104,Republic of the Congo,12/17/14 0:00,topic2
1105,Republic of the Congo,12/17/14 0:00,topic2
1109,Republic of the Congo,12/31/14 0:00,topic4
1118,Republic of the Congo,7/16/13 0:00,topic4
1119,Republic of the Congo,7/29/13 0:00,topic2
1120,Republic of the Congo,7/15/13 0:00,topic2
1121,Republic of the Congo,7/16/13 0:00,topic8
1122,Republic of the Congo,7/24/13 0:00,topic2
1118,Rwanda,7/16/13 0:00,topic4
1119,Rwanda,7/29/13 0:00,topic2
1120,Uganda,7/15/13 0:00,topic2
1121,Uganda,7/16/13 0:00,topic8
1122,Uganda,7/24/13 0:00,topic2
945,Djibouti,8/27/14 0:00,topic2
946,Djibouti,12/31/14 0:00,topic2
947,Dominican Republic,11/4/14 0:00,topic4
950,Dominican Republic,5/19/14 0:00,topic2
951,Dominican Republic,5/23/14 0:00,topic2
952,Dominican Republic,5/23/14 0:00,topic2
948,Dominican Republic,7/23/14 0:00,topic6
953,Dominican Republic,8/25/14 0:00,topic7
949,Dominican Republic,10/8/14 0:00,topic4
1125,Ecuador,6/25/13 0:00,topic2
1123,Ecuador,8/13/14 0:00,topic2
1124,Ecuador,8/14/14 0:00,topic4
1126,Ecuador,11/3/14 0:00,topic2
1158,Egypt,6/24/13 0:00,topic2
1159,Egypt,6/24/13 0:00,topic2
1160,Egypt,6/25/13 0:00,topic2
1161,Egypt,6/25/13 0:00,topic2
1217,Egypt,6/26/13 0:00,topic2
1162,Egypt,6/27/13 0:00,topic1
1163,Egypt,6/27/13 0:00,topic2
1164,Egypt,6/27/13 0:00,topic2
1167,Egypt,6/28/13 0:00,topic1
1165,Egypt,6/28/13 0:00,topic2
1166,Egypt,6/28/13 0:00,topic2
1168,Egypt,7/1/13 0:00,topic1
1169,Egypt,7/1/13 0:00,topic2
1170,Egypt,7/1/13 0:00,topic2
1171,Egypt,7/1/13 0:00,topic2
1172,Egypt,7/2/13 0:00,topic1
1174,Egypt,7/2/13 0:00,topic2
1173,Egypt,7/2/13 0:00,topic4
1176,Egypt,7/10/13 0:00,topic1
1178,Egypt,7/10/13 0:00,topic1
1175,Egypt,7/10/13 0:00,topic2
1179,Egypt,7/10/13 0:00,topic2
1177,Egypt,7/10/13 0:00,topic4
1181,Egypt,7/11/13 0:00,topic1
1184,Egypt,7/11/13 0:00,topic1
1180,Egypt,7/11/13 0:00,topic2
1182,Egypt,7/11/13 0:00,topic2
1183,Egypt,7/11/13 0:00,topic2
1185,Egypt,7/12/13 0:00,topic2
1186,Egypt,7/12/13 0:00,topic2
1187,Egypt,7/12/13 0:00,topic2
1188,Egypt,7/12/13 0:00,topic2
1190,Egypt,7/12/13 0:00,topic2
1189,Egypt,7/12/13 0:00,topic4
1191,Egypt,7/15/13 0:00,topic2
1192,Egypt,7/15/13 0:00,topic2
1193,Egypt,7/15/13 0:00,topic2
1194,Egypt,7/16/13 0:00,topic1
1195,Egypt,7/16/13 0:00,topic2
1196,Egypt,7/16/13 0:00,topic2
1197,Egypt,7/17/13 0:00,topic2
1198,Egypt,7/17/13 0:00,topic2
1199,Egypt,7/18/13 0:00,topic2
1200,Egypt,7/18/13 0:00,topic2
1279,Egypt,7/24/13 0:00,topic1
1278,Egypt,7/24/13 0:00,topic2
1280,Egypt,7/24/13 0:00,topic2
1255,Egypt,7/25/13 0:00,topic2
1256,Egypt,7/25/13 0:00,topic2
1257,Egypt,7/25/13 0:00,topic4
1224,Egypt,7/26/13 0:00,topic1
1225,Egypt,7/26/13 0:00,topic1
1226,Egypt,7/26/13 0:00,topic1
1227,Egypt,7/26/13 0:00,topic2
1241,Egypt,7/29/13 0:00,topic1
1239,Egypt,7/29/13 0:00,topic2
1240,Egypt,7/29/13 0:00,topic4
1242,Egypt,7/29/13 0:00,topic4
1266,Egypt,7/30/13 0:00,topic2
1267,Egypt,7/30/13 0:00,topic2
1246,Egypt,8/1/13 0:00,topic1
1247,Egypt,8/1/13 0:00,topic2
1221,Egypt,8/9/13 0:00,topic1
1219,Egypt,8/9/13 0:00,topic2
1220,Egypt,8/9/13 0:00,topic2
1202,Egypt,8/12/13 0:00,topic1
1201,Egypt,8/12/13 0:00,topic2
1203,Egypt,8/13/13 0:00,topic1
1204,Egypt,8/13/13 0:00,topic2
1286,Egypt,8/14/13 0:00,topic2
1287,Egypt,8/14/13 0:00,topic2
1288,Egypt,8/14/13 0:00,topic2
1289,Egypt,8/14/13 0:00,topic2
1290,Egypt,8/14/13 0:00,topic4
1291,Egypt,8/15/13 0:00,topic2
1292,Egypt,8/15/13 0:00,topic2
1293,Egypt,8/15/13 0:00,topic2
1294,Egypt,8/15/13 0:00,topic2
1205,Egypt,9/5/13 0:00,topic4
1206,Egypt,9/6/13 0:00,topic2
1208,Egypt,9/6/13 0:00,topic2
1207,Egypt,9/6/13 0:00,topic4
1209,Egypt,9/9/13 0:00,topic2
1210,Egypt,9/9/13 0:00,topic2
1211,Egypt,9/9/13 0:00,topic2
1212,Egypt,9/10/13 0:00,topic2
1215,Egypt,9/11/13 0:00,topic1
1213,Egypt,9/11/13 0:00,topic2
1214,Egypt,9/11/13 0:00,topic2
1216,Egypt,9/11/13 0:00,topic8
1283,Egypt,9/13/13 0:00,topic2
1285,Egypt,9/13/13 0:00,topic2
1284,Egypt,9/13/13 0:00,topic4
1232,Egypt,9/16/13 0:00,topic2
1233,Egypt,9/16/13 0:00,topic2
1251,Egypt,9/19/13 0:00,topic1
1252,Egypt,9/19/13 0:00,topic2
1222,Egypt,9/20/13 0:00,topic2
1295,Egypt,9/24/13 0:00,topic2
1297,Egypt,9/30/13 0:00,topic1
1296,Egypt,9/30/13 0:00,topic2
1298,Egypt,10/4/13 0:00,topic2
